ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0070482	response to oxygen levels	87/3273	358/18986	0.243016759776536	1.40969025393135	3.57159971412663	0.000389051533158255	0.0590694096075643	0.0543673297812678	ABCC9/AGTRAP/ALAS2/ANGPT2/ANGPTL4/ARNT/ASCL2/ATM/ATP6AP1/ATP6V1A/ATP7A/BCL2/BNIP2/BRIP1/CASP3/CHRNA4/CLDN3/COL1A1/CPEB2/CRYAB/CYB5R4/CYSLTR1/DDR2/DPP4/EDN1/ENG/ENO1/FAS/FMN2/GNGT1/GUCY1A2/GUCY1B1/HIF1A/HIPK2/IRAK1/ITGA2/ITPR1/ITPR2/KCND2/KCNMA1/KCNMB1/LMNA/LONP1/LPAR1/LTA/MAP3K7/MB/MDM2/MDM4/MSTN/MYOCD/MYOD1/NOP53/NOS1/NPPC/NR4A2/PDK1/PDK3/PENK/PGF/PICK1/PIK3CB/PIN1/PLOD1/PPARA/PRKAA1/PTGS2/RYR2/SCAP/SCN2A/SIRT1/SLC39A12/SMAD3/SOD3/SUV39H2/TEK/TFAM/TGFB1/THBS1/TREM2/TXN2/UCP2/USF1/VEGFA/VEGFB/XRCC1/ZEB2	87
BP	GO:0072331	signal transduction by p53 class mediator	50/3273	183/18986	0.273224043715847	1.58491649678859	3.62872945699226	0.000419447761886431	0.061355661110402	0.0564715896721908	ATAD5/ATM/ATR/ATRX/AURKA/AURKB/BAX/BCL2/BOK/BRCA2/DDX5/E2F1/GTSE1/HINT1/HIPK2/KAT6A/MAP2K6/MARCHF7/MDM2/MDM4/MIF/MLF1/MORN3/MYO6/NBN/NOP53/PLA2R1/PSMD10/PYCARD/RBM38/RPL11/RPL23/RPL26/RPL37/RPS15/RPS20/RPS7/RRN3/SHISA5/SIRT1/SPRED1/TAF1/TFAP4/TMEM109/TOPORS/UBB/URI1/USP15/ZMPSTE24/ZNHIT1	50
BP	GO:0000729	DNA double-strand break processing	11/3273	22/18986	0.5	2.90039718912313	4.07042254057428	0.000427472830493839	0.061355661110402	0.0564715896721908	ATM/BLM/BRIP1/DNA2/HELB/MRE11/NBN/RBBP8/SETMAR/SMARCAD1/UBE2V2	11
BP	GO:0007099	centriole replication	17/3273	43/18986	0.395348837209302	2.29333731232992	3.87498836909605	0.00044749291968212	0.061355661110402	0.0564715896721908	ALMS1/CCP110/CENPJ/CEP120/CEP135/CEP295/CETN2/KAT2A/KAT2B/MDM1/PLK4/PPP1R35/RTTN/STIL/TRIM37/VPS4B/WDR62	17
BP	GO:0043455	regulation of secondary metabolic process	9/3273	16/18986	0.5625	3.26294683776352	4.13284792931151	0.000473103892899486	0.061355661110402	0.0564715896721908	APPL1/ASIP/ATP7A/MFSD12/OPN3/PMEL/RAPGEF2/SLC24A5/ZEB2	9
BP	GO:0048021	regulation of melanin biosynthetic process	9/3273	16/18986	0.5625	3.26294683776352	4.13284792931151	0.000473103892899486	0.061355661110402	0.0564715896721908	APPL1/ASIP/ATP7A/MFSD12/OPN3/PMEL/RAPGEF2/SLC24A5/ZEB2	9
BP	GO:0090660	cerebrospinal fluid circulation	9/3273	16/18986	0.5625	3.26294683776352	4.13284792931151	0.000473103892899486	0.061355661110402	0.0564715896721908	AQP4/CCDC39/CFAP221/CFAP43/CFAP54/DAW1/DNAH9/SPAG16/NHERF1	9
BP	GO:1900376	regulation of secondary metabolite biosynthetic process	9/3273	16/18986	0.5625	3.26294683776352	4.13284792931151	0.000473103892899486	0.061355661110402	0.0564715896721908	APPL1/ASIP/ATP7A/MFSD12/OPN3/PMEL/RAPGEF2/SLC24A5/ZEB2	9
BP	GO:0090594	inflammatory response to wounding	13/3273	29/18986	0.448275862068966	2.60035610059315	3.93622188614663	0.000501334654526556	0.0636899637638328	0.0586200757161771	ALOX5/F2R/GRN/HIF1A/HMOX1/IL33/MDK/NFKBIZ/PTPN6/TGFB1/TIMP1/TLR3/TLR4	13
BP	GO:0071479	cellular response to ionizing radiation	25/3273	75/18986	0.333333333333333	1.93359812608209	3.69727797653382	0.000532588487563586	0.0663072667016664	0.061029034480181	ATM/ATR/BCL2L1/BLM/BRCA2/CLOCK/CRYAB/ECT2/FBXO4/H2AX/INTS7/ITGB6/LIG4/MDM2/NIPBL/RAD51AP1/RPL26/SIRT1/SWI5/TANK/TGFB1/TMEM109/TSPYL5/WRN/ZMPSTE24	25
BP	GO:1901879	regulation of protein depolymerization	29/3273	92/18986	0.315217391304348	1.82851127140371	3.63562538737073	0.000573158747875599	0.0699590824612864	0.0643901561338883	ADD3/APC/ASPH/ATXN7/AURKB/AVIL/CAMSAP2/CAPZA1/CAPZA2/CFL2/CKAP2/CRACD/GAS2L2/GSN/HDGFL3/MAP1B/MAP6D1/NAV3/PDXP/PIK3CA/PLEKHH2/RDX/SEMA5A/SH3BP1/SPAST/TMOD2/TTBK2/TWF1/WDR47	29
BP	GO:0098534	centriole assembly	18/3273	48/18986	0.375	2.17529789184235	3.72091944398491	0.000652315807714689	0.0760015125726271	0.0699515929710944	ALMS1/CCP110/CENPJ/CEP120/CEP135/CEP295/CETN2/KAT2A/KAT2B/MCIDAS/MDM1/PLK4/PPP1R35/RTTN/STIL/TRIM37/VPS4B/WDR62	18
BP	GO:0032868	response to insulin	69/3273	276/18986	0.25	1.45019859456156	3.43851188901872	0.00065591826644787	0.0760015125726271	0.0699515929710944	ACVR1C/ALPL/APC/APPL1/ATP2B1/C1QTNF12/CAV2/CD2AP/CITED1/COL1A1/CPEB2/CTSD/EIF6/FBP1/FER/FUT7/GCK/GHR/GPR21/GRB14/HADH/IDE/INSIG2/KAT2B/KCNQ1/LONP1/MSTN/NCOA2/OGT/OSBPL8/PDE3B/PDPK1/PFKFB1/PIK3C2A/PIK3CA/PIK3R1/PIK3R3/PKM/PPARA/PRKAA1/PRKCI/PTPN11/PTPRE/PTPRJ/RAB13/RAB8A/RB1/RBX1/RPS6KB1/SCAP/SESN3/SIRT1/SLC25A33/SLC39A14/SOCS1/SOS1/SOS2/SRSF6/STXBP3/STXBP4/TBC1D4/TNFRSF11A/TNFSF10/TRIM72/UCP2/UPRT/USF1/VPS13C/MTCL2	69
BP	GO:0120032	regulation of plasma membrane bounded cell projection assembly	54/3273	205/18986	0.263414634146341	1.52801412890389	3.46906043738679	0.000664295172902262	0.0760015125726271	0.0699515929710944	ABI3/ANLN/APC/ATP7A/ATP8B1/AVIL/BRK1/CCDC88A/CCP110/CCR7/CDC42EP1/CENPJ/CEP120/CEP135/CEP97/DCDC2/DEF8/DOCK11/DZIP1/FER/FMR1/FNBP1L/FRMD7/FSCN1/INTU/KCTD17/LPAR1/MARCHF7/MCIDAS/MIEN1/MNS1/MSTN/NCKAP1/NLGN1/ODF2L/P2RY12/PALM/PFN1/PIK3CA/PIK3R1/PLPPR5/PODXL/PPP1R35/RAB5A/RAC2/RDX/RHOG/RIPOR2/RP1/TWF1/WAS/WDPCP/WDR44/ZMYND10	54
BP	GO:1901796	regulation of signal transduction by p53 class mediator	33/3273	110/18986	0.3	1.74023831347388	3.55354374485756	0.000671499307870601	0.0760015125726271	0.0699515929710944	ATAD5/ATM/ATR/AURKA/AURKB/BCL2/DDX5/HIPK2/KAT6A/MAP2K6/MARCHF7/MDM2/MIF/MLF1/MORN3/NOP53/PLA2R1/PSMD10/RPL11/RPL23/RPL26/RPL37/RPS15/RPS20/RPS7/RRN3/SIRT1/SPRED1/TAF1/UBB/USP15/ZMPSTE24/ZNHIT1	33
BP	GO:0046605	regulation of centrosome cycle	20/3273	56/18986	0.357142857142857	2.07171227794509	3.66560497136913	0.000695696854024381	0.0766150450730401	0.0705162866763995	ALMS1/AURKA/CCNL1/CENPJ/CEP120/CEP295/GEN1/KAT2A/KAT2B/MCPH1/MDM1/PDCD6IP/PLK4/PPP1R35/SIRT1/STIL/TMEM67/TRIM37/VPS4B/WDR62	20
BP	GO:0015701	bicarbonate transport	15/3273	37/18986	0.405405405405405	2.35167339658632	3.75602287409244	0.00070153535247603	0.0766150450730401	0.0705162866763995	BEST4/CFTR/CYB5R4/CYB5RL/SLC26A1/SLC26A2/SLC26A7/SLC26A9/SLC39A12/SLC39A14/SLC39A5/SLC39A6/SLC4A1/SLC4A10/SLC4A5	15
BP	GO:0035871	protein K11-linked deubiquitination	7/3273	11/18986	0.636363636363636	3.69141460433853	4.07506746491997	0.000775530723127615	0.0769542462998734	0.0708284865965269	OTUD3/OTUD4/OTUD7A/OTUD7B/USP37/VCPIP1/YOD1	7
BP	GO:0140694	non-membrane-bounded organelle assembly	99/3273	425/18986	0.232941176470588	1.35124386693266	3.34234501080091	0.000778015773899332	0.0769542462998734	0.0708284865965269	ACTG1/AGO2/ALMS1/ANLN/ASPM/AURKA/AURKB/BICD1/BIRC5/BRIX1/C9orf72/CCNB2/CCP110/CDC20/CENPA/CENPC/CENPJ/CENPX/CEP120/CEP135/CEP295/CEP97/CETN2/CFL2/CNOT6L/CNOT7/DDX3X/DDX6/DHX29/DLGAP5/DOCK5/EDN1/EIF6/FITM1/FITM2/FMR1/FSCN1/G3BP2/GSN/HAUS3/HAUS4/KAT2A/KAT2B/KIF11/KIFC1/KNTC1/KRT8/LSM4/MAP10/MCAT/MCIDAS/MDM1/MDN1/MISP/MOSPD2/MPV17L2/MRPS2/MYBL2/MYLK3/NEB/NEGR1/NEK2/NEK7/NOP53/OGFOD1/PIBF1/PLK4/PPP1R35/PRKAA1/PROX1/RC3H1/RHO/RIPOR2/RPL11/RPL38/RPS14/RPS15/RPS19/RPS27/RPS28/RPS5/RPSA/RTTN/SAC3D1/SENP6/SMC3/STAG2/STIL/TIA1/TMOD2/TNNT1/TNNT2/TPR/TRIM37/TUBB/UHRF1/VPS4B/WDR62/WNK3	99
BP	GO:0097284	hepatocyte apoptotic process	10/3273	20/18986	0.5	2.90039718912313	3.88079098035917	0.000784073087007373	0.0769542462998734	0.0708284865965269	BCL2L1/GSN/KRT18/KRT8/PIK3CG/PPARA/PRKAA1/RB1/STK3/STK4	10
BP	GO:0046928	regulation of neurotransmitter secretion	26/3273	81/18986	0.320987654320988	1.86198338067164	3.54814867406213	0.000796741703568674	0.0769542462998734	0.0708284865965269	BRAF/CACNB4/CHRNA3/DTNBP1/FBXO45/FMR1/GPR158/HTR1B/LRRK2/MCTP1/MEF2C/MICU3/NLGN1/P2RY1/P2RY4/PNKD/PREPL/RAB3A/RAB3GAP1/RAB5A/RAP1A/RIMS2/SLC18A3/SLC38A2/STXBP5/TSPOAP1	26
BP	GO:0043523	regulation of neuron apoptotic process	64/3273	254/18986	0.251968503937008	1.46161748113292	3.38030415143883	0.00081062637958048	0.0769542462998734	0.0708284865965269	ANGPT1/ATM/BAX/BBS10/BCL2/BCL2L1/BDNF/BOK/BRAF/CASP3/CASP4/CD2AP/CHL1/CITED1/CNTFR/CORO1A/DKK1/F2R/FBXO7/FGF2/G6PD/GBE1/GRINA/GRM4/GRN/HIF1A/HIPK2/HTR2A/IL27RA/IL6ST/JAK2/KDR/KIF14/KRAS/LIG4/MDK/MEF2C/MFSD8/MYBL2/NAE1/NPPC/NR3C1/NR4A2/NTF4/PARK7/PIK3CA/PRKCI/PTPRZ1/RASA1/ROCK1/SIRT1/SLC25A27/TMBIM4/TREM2/TRIM2/UBB/UBE2M/UCP2/VEGFB/VPS54/VSTM2L/XRCC2/GPRASP3/PHB1	64
BP	GO:0060338	regulation of type I interferon-mediated signaling pathway	17/3273	45/18986	0.377777777777778	2.1914112095597	3.65186937653994	0.000828907585597658	0.0769542462998734	0.0708284865965269	CACTIN/CDC37/CNOT7/EIF4E2/IRF7/ISG15/MMP12/MUL1/NLRC5/OAS1/OAS3/PTPN11/PTPN6/STING1/TRIM56/USP18/ZBP1	17
BP	GO:0043434	response to peptide hormone	103/3273	446/18986	0.230941704035874	1.33964533847391	3.31273709632708	0.000843501873432926	0.0769542462998734	0.0708284865965269	ACVR1C/ADCY6/AGTRAP/ALPL/APC/APPL1/ATP2B1/BRAF/BRIP1/C1QTNF12/CAV2/CD2AP/CHUK/CITED1/COL1A1/CPEB2/CREB1/CRK/CSK/CTSD/DDR2/EDN1/EDNRB/EIF6/FAT1/FBP1/FER/FUT7/GCK/GHR/GNAI1/GPR21/GRB14/HADH/IDE/INSIG2/JAK2/KAT2B/KCNQ1/KL/LONP1/LRP6/MAP1B/MAP3K7/MBD5/MDM2/MSTN/NCOA2/NR4A2/OGT/OSBPL8/PDE3B/PDPK1/PFKFB1/PIK3C2A/PIK3CA/PIK3R1/PIK3R3/PKM/PNPT1/POMC/PPARA/PRKAA1/PRKACA/PRKCI/PTGS2/PTPN11/PTPRE/PTPRJ/RAB13/RAB8A/RB1/RBX1/ROCK1/RPS6KB1/SCAP/SCNN1A/SESN3/SHOC2/SIRT1/SLC25A33/SLC39A14/SMAD3/SOCS1/SOS1/SOS2/SRD5A2/SRSF6/STAT5A/STXBP3/STXBP4/TBC1D4/TEK/TGFB1/TIMP1/TNFRSF11A/TNFSF10/TRIM72/UCP2/UPRT/USF1/VPS13C/MTCL2	103
BP	GO:0031123	RNA 3'-end processing	29/3273	94/18986	0.308510638297872	1.78960677626746	3.50255185099372	0.000845161871876792	0.0769542462998734	0.0708284865965269	ANGEL2/CDC73/CPSF2/CSTF2/DHX36/ERI2/EXOSC4/EXOSC6/FBL/FBLL1/HSD17B10/INTS2/INTS5/INTS6/INTS6L/INTS7/INTS8/PAPOLA/PAPOLG/PCF11/PNPT1/RPRD1A/RPS21/SSB/TRMT10C/TRNT1/TUT4/YTHDC1/ZNF473	29
BP	GO:0071677	positive regulation of mononuclear cell migration	29/3273	94/18986	0.308510638297872	1.78960677626746	3.50255185099372	0.000845161871876792	0.0769542462998734	0.0708284865965269	ADAM10/ASCL2/C5AR1/CCL4/CCL5/CCR1/CCR7/CD99L2/CORO1A/CSF1R/IL12A/ITGA4/JAM2/LGALS3/LGALS9/MDK/MOSPD2/MSTN/P2RY12/PTPRJ/PYCARD/SERPINE1/SPN/TGFB1/THBS1/TMEM102/TNFSF14/TREM2/XCL1	29
BP	GO:0060491	regulation of cell projection assembly	54/3273	207/18986	0.260869565217391	1.51325070736859	3.3886541499409	0.000849606250362641	0.0769542462998734	0.0708284865965269	ABI3/ANLN/APC/ATP7A/ATP8B1/AVIL/BRK1/CCDC88A/CCP110/CCR7/CDC42EP1/CENPJ/CEP120/CEP135/CEP97/DCDC2/DEF8/DOCK11/DZIP1/FER/FMR1/FNBP1L/FRMD7/FSCN1/INTU/KCTD17/LPAR1/MARCHF7/MCIDAS/MIEN1/MNS1/MSTN/NCKAP1/NLGN1/ODF2L/P2RY12/PALM/PFN1/PIK3CA/PIK3R1/PLPPR5/PODXL/PPP1R35/RAB5A/RAC2/RDX/RHOG/RIPOR2/RP1/TWF1/WAS/WDPCP/WDR44/ZMYND10	54
BP	GO:0043353	enucleate erythrocyte differentiation	8/3273	14/18986	0.571428571428571	3.31473964471215	3.95419750634436	0.000864582937673189	0.0769542462998734	0.0708284865965269	CEBPG/DNASE2/MB/MED1/NEMP1/RAC2/RB1/TSPO2	8
BP	GO:0071214	cellular response to abiotic stimulus	82/3273	342/18986	0.239766081871345	1.39083373981343	3.32877393656631	0.000865348954376086	0.0769542462998734	0.0708284865965269	AIPL1/ATM/ATR/AURKB/AVPR1A/BAX/BCL2L1/BLM/BRCA2/CASP3/CLOCK/COL1A1/CRYAB/DDX3X/DHX36/ECT2/ENG/ERCC1/ERCC4/FAS/FBP1/FBXO4/FGF2/GNAT1/H2AX/HPCA/IL33/INTS7/ITGA2/ITGB6/KCNJ2/LIG4/MAP3K1/MAP3K2/MDM2/MFAP4/MMP3/MMP9/NEDD4/NFAT5/NIPBL/OPN3/PALM/PIK3CA/PIK3R1/PTGER4/PTGS2/PYCARD/RAD51AP1/RBX1/RELB/RHO/RP1/RPL26/RRH/SCN2A/SCN7A/SCNN1A/SCX/SIRT1/SLC12A6/SLC38A2/SMPD1/SWI5/TAF1/TANK/TGFB1/TIMP1/TLR3/TLR4/TMEM109/TNFRSF10B/TNFSF14/TP53INP1/TSPYL5/USP15/USP47/WNK3/WRN/ZBTB1/ZMPSTE24/PIERCE1	82
BP	GO:0104004	cellular response to environmental stimulus	82/3273	342/18986	0.239766081871345	1.39083373981343	3.32877393656631	0.000865348954376086	0.0769542462998734	0.0708284865965269	AIPL1/ATM/ATR/AURKB/AVPR1A/BAX/BCL2L1/BLM/BRCA2/CASP3/CLOCK/COL1A1/CRYAB/DDX3X/DHX36/ECT2/ENG/ERCC1/ERCC4/FAS/FBP1/FBXO4/FGF2/GNAT1/H2AX/HPCA/IL33/INTS7/ITGA2/ITGB6/KCNJ2/LIG4/MAP3K1/MAP3K2/MDM2/MFAP4/MMP3/MMP9/NEDD4/NFAT5/NIPBL/OPN3/PALM/PIK3CA/PIK3R1/PTGER4/PTGS2/PYCARD/RAD51AP1/RBX1/RELB/RHO/RP1/RPL26/RRH/SCN2A/SCN7A/SCNN1A/SCX/SIRT1/SLC12A6/SLC38A2/SMPD1/SWI5/TAF1/TANK/TGFB1/TIMP1/TLR3/TLR4/TMEM109/TNFRSF10B/TNFSF14/TP53INP1/TSPYL5/USP15/USP47/WNK3/WRN/ZBTB1/ZMPSTE24/PIERCE1	82
BP	GO:0060326	cell chemotaxis	79/3273	328/18986	0.240853658536585	1.39714254841907	3.31130773744785	0.00092556425970105	0.0811498241780146	0.074690085478915	ACKR2/ADAM10/ALOX5/ARHGEF16/C5AR1/CCL11/CCL14/CCL17/CCL4/CCL5/CCR1/CCR10/CCR7/CCR8/CCRL2/CHGA/CORO1A/CORO1B/CRK/CSF1R/CXCL16/CXCL9/CXCR1/CXCR6/CYP7B1/DDT/DNM1L/DPEP1/DPP4/EDN1/EDNRB/ENG/FCER1G/FGF2/GREM1/HGF/IL12A/JAML/KDR/LBP/LGALS3/LGALS9/LPAR1/LYST/MDK/MIF/MOSPD2/MSMP/MSTN/NBL1/PGF/PIK3CG/PIKFYVE/PIP5K1A/PPBP/PPIA/PPIB/PTPRJ/RAB13/RAC2/RAC3/RHOG/RIN3/RIPOR2/RPL13A/RPS19/SEMA5A/SERPINE1/THBS1/TIRAP/TMEM102/TNFRSF11A/TNFSF14/VAV3/VEGFA/VEGFB/XCL1/XCL2/ZNF580	79
BP	GO:0051588	regulation of neurotransmitter transport	30/3273	99/18986	0.303030303030303	1.75781647825644	3.45023677435387	0.000961977221333234	0.0822619376961471	0.0757136718461431	BRAF/CACNB4/CHRNA3/DTNBP1/FBXO45/FLOT1/FMR1/GPM6B/GPR158/HTR1B/LRRK2/MCTP1/MEF2C/MICU3/NLGN1/NOS1/P2RY1/P2RY4/PNKD/PREPL/RAB3A/RAB3GAP1/RAB5A/RAP1A/RIMS2/SLC17A8/SLC18A3/SLC38A2/STXBP5/TSPOAP1	30
BP	GO:0051656	establishment of organelle localization	111/3273	488/18986	0.227459016393443	1.31944298357651	3.26279377512022	0.00096467814487048	0.0822619376961471	0.0757136718461431	APC/APOLD1/ARHGAP21/ASIP/ATM/AURKB/BBS2/BBS7/BICD1/BIRC5/BLOC1S1/BORCS5/BORCS6/BORCS7/C17orf75/CENPA/CENPC/CEP120/CFL1/CHGA/CLMN/COPG2/DNM1/DNM1L/DTNBP1/ECT2/EIF6/EXOC1/EXOC6/FAM91A1/FMN2/FNBP1L/GPR143/HIF1A/ITGA4/KAT2B/KIF14/KIF18A/KIF22/KIF2C/KIF3A/KIF5A/KIF5B/KIF5C/KIFAP3/KIFC1/KNTC1/LGALS9/LIN7A/LMNA/LRRK2/MAD1L1/MAP1B/MAP2/MCPH1/MDN1/MISP/MLPH/MYO5B/NEK2/NLGN1/NMD3/PAFAH1B1/PCM1/PDCD6IP/PDPK1/PEF1/PEX14/PIBF1/PIK3CG/RAB3A/RAC2/RB1/RHOT1/RPS15/S100A13/SDAD1/SEC16B/SIRT1/SNAP29/SNAP91/SNF8/SPAST/STAM/STXBP3/SYNE3/SYNJ1/TACC3/TBC1D23/TERF1/TMED9/TRAPPC1/TRAPPC11/TRAPPC13/TRAPPC5/TRAPPC6A/TRAPPC8/TRIP11/TTK/UBB/UCHL1/UNC13C/UXT/VAMP7/VAMP8/VPS4B/WDR11/ZWILCH/EPCIP/BTBD8/NHERF1	111
BP	GO:0071478	cellular response to radiation	49/3273	185/18986	0.264864864864865	1.53642661910306	3.34621975135743	0.00100819946969469	0.084337308947828	0.0776238381066206	AIPL1/ATM/ATR/AURKB/BAX/BCL2L1/BLM/BRCA2/CLOCK/CRYAB/DHX36/ECT2/ERCC1/ERCC4/FBXO4/GNAT1/H2AX/INTS7/ITGB6/LIG4/MDM2/MFAP4/MMP3/MMP9/NEDD4/NIPBL/OPN3/PIK3R1/RAD51AP1/RBX1/RHO/RP1/RPL26/RRH/SIRT1/SMPD1/SWI5/TAF1/TANK/TGFB1/TIMP1/TMEM109/TP53INP1/TSPYL5/USP47/WRN/ZBTB1/ZMPSTE24/PIERCE1	49
BP	GO:0055074	calcium ion homeostasis	79/3273	329/18986	0.240121580547112	1.3928959145333	3.2809778936774	0.00101611215599793	0.084337308947828	0.0776238381066206	AKAP6/ALPL/ANK2/ANXA6/APOE/ASPH/ATP13A4/ATP2B1/ATP2C1/ATP7B/BAX/BCL2/BOK/CACNB2/CACNB4/CAV2/CCL11/CCL14/CCL5/CCR1/CCR7/CORO1A/CXCL9/CYP27B1/DMD/EDN1/ERC2/F2/F2R/FGF2/FKBP1B/GP1BA/GP9/GRINA/GSTO1/HCRTR2/HTR1B/HTR2A/ITPR1/ITPR2/JPH1/KCTD17/KDR/KEL/KL/LCK/MCUB/MICU3/NPPC/NT5E/P2RY1/P2RY4/PDPK1/PDZD8/PIK3CB/PLCH1/PRKACA/PTPN6/PTPRC/RYR2/SGCD/SLC24A2/SLC24A5/SLC25A27/SLC35G1/SLC8A1/SMDT1/TGFB1/THY1/TMEM38B/TMTC2/TRPC1/TRPC5/TRPC6/TSPOAP1/VPS54/XCL1/XK/ZNHIT1	79
BP	GO:0003018	vascular process in circulatory system	68/3273	276/18986	0.246376811594203	1.42918122362589	3.27798611059284	0.00108201574827737	0.0886256320135081	0.0815707994165334	ABCB1/ABCC2/ABCC9/ABCG2/ADCY6/ADD3/ADRA1B/ADRA2C/AMOT/ANGPT1/APOE/ARHGAP42/ATP2B1/ATP8A1/AVPR1A/BBS2/BMPR2/CYSLTR1/DOCK5/EDN1/EDNRB/F2R/HBB/HTR1B/HTR2A/HTR7/ITGA4/KAT2B/KCNMA1/KCNMB1/KEL/KNG1/MYLK3/NOS1/NPPC/P2RY1/PIK3C2A/PTGS2/PTPRJ/RAMP2/ROCK1/SLC16A1/SLC16A12/SLC16A7/SLC1A2/SLC1A3/SLC2A13/SLC38A2/SLC5A3/SLC6A1/SLC7A2/SLC7A3/SLC8A1/SLCO1C1/SNTA1/SOD3/TACR1/TBXA2R/TBXAS1/TEK/TGFB1/TJP1/UTS2/VEGFA/YES1/ZDHHC21/ZEB2/NHERF1	68
BP	GO:2000300	regulation of synaptic vesicle exocytosis	17/3273	46/18986	0.369565217391304	2.14377183543883	3.54468032595389	0.00110604762668597	0.0894174867028593	0.082299620397153	BRAF/CACNB4/DTNBP1/FBXO45/FMR1/HTR1B/LRRK2/NLGN1/P2RY1/P2RY4/PREPL/RAB3A/RAB3GAP1/RAB5A/RAP1A/RIMS2/STXBP5	17
BP	GO:1901224	positive regulation of non-canonical NF-kappaB signal transduction	22/3273	66/18986	0.333333333333333	1.93359812608209	3.46752915411493	0.00112144080043021	0.089499602342026	0.082375199416216	AGO3/DDX3X/EDN1/EIF2AK2/GREM1/IFI35/LAPTM5/LGALS9/MAP3K7/PDCD4/PYCARD/RC3H1/RTKN2/TLR3/TLR4/TLR9/TNFSF14/TREM2/TRIM55/TRIM56/ADISSP/PHB1	22
BP	GO:0051494	negative regulation of cytoskeleton organization	45/3273	168/18986	0.267857142857143	1.55378420845882	3.2904646107303	0.00123497614578931	0.0973129937663096	0.0895666244041468	ADD3/APC/ARFGEF1/ARPIN/ATXN7/AVIL/CAMSAP2/CAPZA1/CAPZA2/CKAP2/CORO1A/CORO1B/CRACD/CTNNA2/FRMD7/GAS2L2/GMFG/GSN/HDGFL3/KANK4/KAT2A/KAT2B/MAP1B/MAP2/MAP6D1/MDM1/NAV3/PFN1/PICK1/PIK3CA/PIK3R1/PLEKHH2/PPFIA1/RDX/RHPN2/SHANK3/TJP1/TMEM67/TMOD2/TRIM37/TTBK2/TUBB4A/TWF1/WAS/WDR47	45
BP	GO:0044458	motile cilium assembly	25/3273	79/18986	0.316455696202532	1.83569442349565	3.39702298848804	0.00125111183674157	0.0973521397964536	0.0896026543076892	AHI1/ARMC12/BBS2/CCDC39/CENPJ/CEP128/CFAP221/CFAP43/CFAP44/CFAP47/CFAP54/CFAP69/DMD/DZIP1/IFT81/INTU/KLC3/MCIDAS/MNS1/RSPH9/SPAG16/SPATA6/SPEF2/ZMYND10/ZMYND12	25
BP	GO:0031954	positive regulation of protein autophosphorylation	10/3273	21/18986	0.476190476190476	2.76228303726012	3.68771740416132	0.0012668218424523	0.0973576045588342	0.0896076840606611	DDX3X/GPNMB/GREM1/MRE11/NBN/NEK10/RAP2C/RASSF2/TOM1L1/VEGFA	10
BP	GO:1902904	negative regulation of supramolecular fiber organization	46/3273	173/18986	0.265895953757225	1.54240775375334	3.27091050138301	0.00129463665076674	0.0982818676954022	0.090458373429055	ADD3/APC/APOE/ARFGEF1/ARPIN/ATXN7/AVIL/CAMSAP2/CAPZA1/CAPZA2/CHADL/CKAP2/CORO1A/CORO1B/CRACD/CRYAB/CTNNA2/FRMD7/GAS2L2/GMFG/GSN/HDGFL3/KANK4/MAP1B/MAP2/MAP6D1/NAV3/PFDN5/PFDN6/PFN1/PICK1/PIK3CA/PIK3R1/PLEKHH2/PPFIA1/RDX/RHPN2/SHANK3/TJP1/TMOD2/TREM2/TTBK2/TUBB4A/TWF1/WAS/WDR47	46
BP	GO:0060323	head morphogenesis	15/3273	39/18986	0.384615384615385	2.23107476086395	3.51232950299821	0.00133609192809037	0.100206894606778	0.0922301631527695	ASPH/BRAF/COL1A1/CRISPLD1/CRISPLD2/CSRNP1/DKK1/FLVCR1/NIPBL/PLEKHA1/PTPN11/RAB3GAP1/RRAS/SCX/TGFB1	15
BP	GO:0019722	calcium-mediated signaling	59/3273	235/18986	0.251063829787234	1.45636965241076	3.21282610160724	0.00138624428410294	0.102730603196915	0.0945529779244652	ACKR2/AKAP5/AKAP6/ANK2/ASPH/AVPR1A/BHLHA15/CA8/CAMTA1/CCL4/CCR1/CCR10/CCR7/CCR8/CCRL2/CD3E/CLEC7A/CXCR1/CXCR6/DMD/EDN1/EDNRB/FKBP1B/GRIK3/GSTO1/HINT1/HOMER3/HPCA/ITPR1/ITPR2/LRRK2/MCOLN3/MCTP1/NEGR1/NFAM1/NFAT5/NOS1/P2RY12/PCP4/PDPK1/POMC/PPP1R9A/PRKAA1/PRKACA/PTGDR2/PTPRC/PTPRJ/RAMP3/RYR2/SAMD14/SELE/SGCD/SLA2/SLC8A1/TMBIM4/TMEM38B/TREM2/TREML1/ZMPSTE24	59
